,tweet_id,name,score,dog_category,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog
509,788908386943430656,Lucy,1.1,,remote_control,0.8815379999999999,False,oscilloscope,0.0355131,False,golden_retriever,0.0340897,True
510,788765914992902144,Butter,1.2,,cocker_spaniel,0.500509,True,golden_retriever,0.27273400000000003,True,jigsaw_puzzle,0.041475800000000014,False
511,788412144018661376,Dexter,1.1,,golden_retriever,0.805238,True,Labrador_retriever,0.113798,True,Brittany_spaniel,0.0385587,True
512,788178268662984705,None,1.3,,Samoyed,0.73548,True,Pomeranian,0.075101,True,Arctic_fox,0.0360719,False
513,788150585577050112,Leo,1.3,,chow,0.814145,True,Pomeranian,0.112704,True,Chihuahua,0.0158832,True
514,788039637453406209,None,1.2,,beach_wagon,0.362925,False,minivan,0.304759,False,limousine,0.101702,False
515,787810552592695296,Frank,1.1,,pug,0.362835,True,French_bulldog,0.221864,True,English_setter,0.0804183,True
516,787717603741622272,Tonks,1.3,puppo,German_shepherd,0.992339,True,malinois,0.00492039,True,kelpie,0.0008528019999999999,True
517,787397959788929025,Moose,1.1,,Chihuahua,0.900483,True,toy_terrier,0.0210845,True,miniature_pinscher,0.019484,True
518,787322443945877504,Lincoln,1.0,,seat_belt,0.747739,False,golden_retriever,0.105703,True,dingo,0.0172568,False
519,786963064373534720,Rory,1.2,,golden_retriever,0.915303,True,Saluki,0.0462126,True,Labrador_retriever,0.0375041,True
520,786664955043049472,None,1.2,,Leonberg,0.512034,True,keeshond,0.464816,True,Pomeranian,0.00781249,True
521,786595970293370880,Dale,1.1,,Pembroke,0.709512,True,Cardigan,0.28717800000000004,True,chow,0.000570176,True
522,786363235746385920,Rizzo,1.3,doggo,golden_retriever,0.929266,True,Labrador_retriever,0.0628667,True,Saluki,0.00215669,True
523,786286427768250368,Arnie,1.2,,,,,,,,,,
524,786233965241827333,Mattie,1.1,,Labrador_retriever,0.478193,True,schipperke,0.224817,True,Staffordshire_bullterrier,0.0773956,True
525,785927819176054784,Lucy,1.2,,teddy,0.97207,False,toy_poodle,0.00849262,True,chow,0.00288271,True
526,785872687017132033,Rusty,1.2,,Great_Pyrenees,0.392108,True,golden_retriever,0.198358,True,Pekinese,0.143328,True
527,785639753186217984,Pinot,1.0,pupper,porcupine,0.978042,False,sea_urchin,0.0061063,False,echidna,0.00544197,False
528,785533386513321988,Dallas,1.1,,miniature_pinscher,0.436023,True,black-and-tan_coonhound,0.258049,True,Rottweiler,0.145231,True
529,785264754247995392,Doc,1.2,,teddy,0.6748930000000001,False,cradle,0.0567396,False,chow,0.056137,True
530,785170936622350336,Hero,1.1,,seat_belt,0.891193,False,Eskimo_dog,0.0274944,True,Samoyed,0.0195303,True
531,784826020293709826,Rusty,1.3,,chow,0.0903414,True,binoculars,0.08349880000000001,False,Irish_setter,0.0774556,True
532,784517518371221505,Frankie,1.1,,malamute,0.757764,True,Eskimo_dog,0.151248,True,Siberian_husky,0.08484019999999999,True
533,784431430411685888,Stormy,1.2,,miniature_poodle,0.744819,True,toy_poodle,0.243192,True,standard_poodle,0.0109202,True
534,784183165795655680,Reginald,1.2,puppo,,,,,,,,,
535,784057939640352768,Balto,1.2,,,,,,,,,,
536,783839966405230592,Riley,1.3,,quilt,0.333739,False,Siamese_cat,0.136245,False,three-toed_sloth,0.117464,False
537,783821107061198850,Mairi,1.2,,Lakeland_terrier,0.26565900000000003,True,golden_retriever,0.196414,True,standard_poodle,0.133534,True
538,783695101801398276,Loomis,1.2,,chow,0.314265,True,golden_retriever,0.300435,True,Australian_terrier,0.0494869,True
539,783466772167098368,Finn,1.1,,Chihuahua,0.789,True,miniature_pinscher,0.115916,True,toy_terrier,0.0362939,True
540,783391753726550016,Godi,1.3,,Norwegian_elkhound,0.87713,True,cairn,0.0862406,True,keeshond,0.0110191,True
541,783334639985389568,Dave,1.2,,Cardigan,0.593858,True,Shetland_sheepdog,0.13061099999999998,True,Pembroke,0.100842,True
542,783085703974514689,Earl,1.1,,Chesapeake_Bay_retriever,0.240602,True,Airedale,0.164088,True,boxer,0.134506,True
543,782969140009107456,Cali,1.2,,seat_belt,0.474292,False,golden_retriever,0.17139300000000002,True,Labrador_retriever,0.110592,True
544,782747134529531904,Deacon,1.1,doggo,golden_retriever,0.560699,True,otterhound,0.199482,True,clumber,0.0406818,True
545,782722598790725632,Penny,1.0,,Irish_setter,0.574557,True,golden_retriever,0.339251,True,seat_belt,0.0461082,False
546,782598640137187329,Timmy,1.1,,malamute,0.8408709999999999,True,Tibetan_mastiff,0.140516,True,Eskimo_dog,0.0120116,True
547,782305867769217024,Sampson,1.2,doggo,briard,0.5044270000000001,True,soft-coated_wheaten_terrier,0.390678,True,Lhasa,0.0345955,True
548,781955203444699136,Chipson,1.1,,pool_table,0.179568,False,dining_table,0.154396,False,microwave,0.0336905,False
549,781655249211752448,Combo,1.1,doggo,,,,,,,,,
550,781524693396357120,None,1.2,,tennis_ball,0.994712,False,Chesapeake_Bay_retriever,0.0035225,True,Labrador_retriever,0.000921439,True
551,781308096455073793,None,1.2,,,,,,,,,,
552,781251288990355457,Oakley,1.1,,Mexican_hairless,0.8877709999999999,True,Italian_greyhound,0.0306664,True,seat_belt,0.0267298,False
553,781163403222056960,None,1.0,,Shetland_sheepdog,0.973841,True,collie,0.0251876,True,Border_collie,0.000297311,True
554,780931614150983680,None,1.3,puppo,padlock,0.731564,False,necklace,0.0654616,False,chain,0.0364691,False
555,780858289093574656,Dash,1.0,,Chesapeake_Bay_retriever,0.488555,True,Sussex_spaniel,0.27165500000000004,True,kelpie,0.106913,True
556,780800785462489090,Koda,1.1,,Siberian_husky,0.951963,True,Eskimo_dog,0.0353461,True,Pembroke,0.00886194,True
557,780601303617732608,Hercules,1.2,,Saint_Bernard,0.995143,True,Cardigan,0.00304359,True,English_springer,0.00104955,True
558,780543529827336192,None,1.2,,golden_retriever,0.628312,True,Labrador_retriever,0.317365,True,Tibetan_mastiff,0.0122601,True
559,780459368902959104,Bear,1.1,,Great_Dane,0.382491,True,German_shepherd,0.312026,True,bull_mastiff,0.0332719,True
560,780192070812196864,None,1.1,,vizsla,0.144012,True,mongoose,0.09147360000000003,False,hatchet,0.0735447,False
561,780074436359819264,None,1.0,doggo,,,,,,,,,
562,779834332596887552,Scout,1.1,,golden_retriever,0.99383,True,cocker_spaniel,0.00314271,True,Great_Pyrenees,0.000917414,True
563,779377524342161408,None,1.2,pupper,sundial,0.17092100000000002,False,cash_machine,0.0603586,False,maze,0.0549814,False
564,779056095788752897,None,1.3,,Chihuahua,0.721188,True,toy_terrier,0.112943,True,kelpie,0.0533645,True
565,778990705243029504,Jay,1.1,,cocker_spaniel,0.7153510000000001,True,Labrador_retriever,0.207056,True,Chihuahua,0.0285194,True
566,778764940568104960,None,1.3,,,,,,,,,,
567,778748913645780993,Mya,1.1,,Staffordshire_bullterrier,0.351434,True,boxer,0.201478,True,American_Staffordshire_terrier,0.14283800000000002,True
568,778650543019483137,Strider,1.0,,German_shepherd,0.515699,True,malinois,0.300292,True,kelpie,0.08702230000000001,True
569,778624900596654080,Penny,1.1,,Airedale,0.786089,True,Irish_terrier,0.121488,True,Lakeland_terrier,0.0146031,True
570,778408200802557953,None,1.4,,Pembroke,0.8483620000000001,True,Cardigan,0.108124,True,beagle,0.0119417,True
571,778383385161035776,Nala,1.3,,collie,0.345266,True,borzoi,0.312823,True,Border_collie,0.213011,True
572,778286810187399168,Stanley,1.1,,Boston_bull,0.32207,True,pug,0.229903,True,muzzle,0.10142,False
573,778039087836069888,None,1.2,pupper,German_shepherd,0.717776,True,malinois,0.111175,True,Norwegian_elkhound,0.0588024,True
574,777684233540206592,None,1.1,,cocker_spaniel,0.253442,True,golden_retriever,0.16285,True,otterhound,0.110921,True
575,777621514455814149,Derek,1.2,,chow,0.999823,True,Norwich_terrier,5.6448500000000014e-05,True,Pomeranian,2.76806e-05,True
576,777189768882946048,Jeffrey,1.2,,Chihuahua,0.988412,True,Mexican_hairless,0.00417722,True,hog,0.00150658,False
577,776813020089548800,Solomon,1.2,,toy_poodle,0.51661,True,miniature_poodle,0.255033,True,standard_poodle,0.168989,True
578,776477788987613185,Huck,1.1,pupper,Labrador_retriever,0.8848389999999999,True,Chesapeake_Bay_retriever,0.0575651,True,paintbrush,0.00576608,False
579,776218204058357768,None,1.3,floofer,Samoyed,0.940326,True,Pomeranian,0.055527199999999985,True,keeshond,0.00222635,True
580,776201521193218049,O,1.0,,Rottweiler,0.502228,True,black-and-tan_coonhound,0.154594,True,bloodhound,0.135176,True
581,776113305656188928,Sampson,1.1,pupper,mousetrap,0.777468,False,black_widow,0.0939402,False,paddlewheel,0.0174919,False
582,776088319444877312,None,1.0,,web_site,0.999916,False,pug,7.657020000000001e-05,True,menu,2.16468e-06,False
583,775842724423557120,Blue,1.2,,chow,0.520022,True,bath_towel,0.0287747,False,French_bulldog,0.0259901,True
584,775733305207554048,Anakin,1.1,doggo,long-horned_beetle,0.6138520000000001,False,ox,0.0294728,False,rhinoceros_beetle,0.0278061,False
585,775729183532220416,None,1.3,,web_site,0.989407,False,hand-held_computer,0.00213902,False,menu,0.00211536,False
586,775364825476165632,Finley,1.1,doggo,beagle,0.571229,True,Chihuahua,0.175257,True,Pembroke,0.034306300000000005,True
587,775350846108426240,Maximus,1.2,,,,,,,,,,
588,775085132600442880,Tucker,1.3,,chow,0.316565,True,golden_retriever,0.241929,True,Pomeranian,0.157524,True
589,774757898236878852,Finley,1.2,,toy_poodle,0.7199409999999999,True,miniature_poodle,0.251546,True,Lakeland_terrier,0.00700838,True
590,774639387460112384,Sprinkles,1.0,,Walker_hound,0.6275930000000001,True,basenji,0.128705,True,Ibizan_hound,0.126282,True
591,774314403806253056,None,1.4,,Eskimo_dog,0.5960449999999999,True,Siberian_husky,0.223067,True,Saluki,0.0363247,True
592,773985732834758656,Winnie,1.1,pupper,giant_panda,0.451149,False,fur_coat,0.148001,False,pug,0.10957,True
593,773922284943896577,Heinrich,1.2,,Pomeranian,0.554331,True,Samoyed,0.432158,True,chow,0.00319942,True
594,773704687002451968,Loki,1.2,,silky_terrier,0.324251,True,Yorkshire_terrier,0.18121,True,Airedale,0.133436,True
595,773670353721753600,Shakespeare,1.0,,Old_English_sheepdog,0.969311,True,Maltese_dog,0.013243,True,soft-coated_wheaten_terrier,0.00485731,True
596,773547596996571136,Chelsea,1.1,pupper,Norwegian_elkhound,0.372202,True,Chesapeake_Bay_retriever,0.13718699999999998,True,malamute,0.07143619999999999,True
597,773308824254029826,Bungalo,1.2,,shopping_cart,0.572349,False,Labrador_retriever,0.151406,True,shopping_basket,0.107102,False
598,773247561583001600,Chip,1.0,,seat_belt,0.713588,False,miniature_pinscher,0.08336879999999999,True,Brabancon_griffon,0.0756961,True
599,773191612633579521,Grey,1.2,,Blenheim_spaniel,0.427766,True,Shih-Tzu,0.219256,True,Welsh_springer_spaniel,0.14461400000000002,True
600,772877495989305348,None,1.1,doggo,tabby,0.218303,False,Norwegian_elkhound,0.138523,True,wombat,0.0742172,False
601,772826264096874500,Roosevelt,1.1,,basset,0.915351,True,Walker_hound,0.0724159,True,beagle,0.00822894,True
602,772581559778025472,a,1.0,,Newfoundland,0.574345,True,Border_collie,0.128352,True,Saint_Bernard,0.0594755,True
603,772193107915964416,Willem,1.2,pupper,Pembroke,0.367945,True,Chihuahua,0.223522,True,Pekinese,0.164871,True
604,772152991789019136,None,1.0,,golden_retriever,0.275318,True,Irish_setter,0.100988,True,vizsla,0.07352489999999999,True
605,772117678702071809,Jack,1.2,,Labrador_retriever,0.217821,True,beagle,0.157677,True,golden_retriever,0.127726,True
606,772114945936949249,Finn,1.0,,Chihuahua,0.803293,True,toy_terrier,0.052979999999999985,True,Italian_greyhound,0.0372388,True
607,772102971039580160,Penny,1.1,,Pembroke,0.54178,True,Cardigan,0.260504,True,Shetland_sheepdog,0.0637031,True
608,771908950375665664,None,1.3,,,,,,,,,,
609,771770456517009408,Davey,1.1,,papillon,0.53318,True,collie,0.192031,True,Border_collie,0.121626,True
610,771500966810099713,Dakota,1.2,,Labrador_retriever,0.833952,True,golden_retriever,0.103223,True,soccer_ball,0.0120939,False
611,771380798096281600,Fizz,1.1,,collie,0.503728,True,Border_collie,0.450944,True,English_springer,0.0126928,True
612,771136648247640064,Dixie,1.1,,bathtub,0.36866,False,golden_retriever,0.297402,True,tub,0.201711,False
613,771102124360998913,Charlie,1.2,,Labrador_retriever,0.568789,True,pug,0.179918,True,Staffordshire_bullterrier,0.0344374,True
614,771014301343748096,None,0.7,,meerkat,0.202335,False,doormat,0.11179,False,macaque,0.0889253,False
615,770787852854652928,Winston,1.0,,Bernese_mountain_dog,0.787812,True,Greater_Swiss_Mountain_dog,0.163946,True,EntleBucher,0.020293400000000003,True
616,770772759874076672,Sebastian,1.1,,chow,0.979515,True,golden_retriever,0.0102187,True,Pomeranian,0.00460604,True
617,770655142660169732,very,1.1,,Madagascar_cat,0.494803,False,skunk,0.161184,False,paper_towel,0.0915715,False
618,770414278348247044,Al,1.1,,maillot,0.5805279999999999,False,maillot,0.08144889999999999,False,golden_retriever,0.0535696,True
619,770293558247038976,Jackson,1.0,,Italian_greyhound,0.931668,True,Mexican_hairless,0.0388962,True,whippet,0.0131514,True
620,770069151037685760,Carbon,1.0,,Boston_bull,0.414965,True,American_Staffordshire_terrier,0.286985,True,Staffordshire_bullterrier,0.11497,True
621,769940425801170949,Klein,1.2,,miniature_pinscher,0.796313,True,Chihuahua,0.15541300000000002,True,Staffordshire_bullterrier,0.0309433,True
622,769695466921623552,Titan,1.3,,pug,0.407117,True,muzzle,0.165638,False,kuvasz,0.0458372,True
623,769212283578875904,DonDon,1.2,,golden_retriever,0.16653800000000002,True,Pekinese,0.148215,True,cocker_spaniel,0.0827351,True
624,768970937022709760,Kirby,1.2,,Pomeranian,0.182358,True,golden_retriever,0.110658,True,mousetrap,0.08639889999999999,False
625,768855141948723200,Jesse,1.1,,chow,0.7202189999999999,True,Brabancon_griffon,0.0583653,True,Rottweiler,0.0551135,True
626,768609597686943744,Lou,1.0,,basenji,0.183283,True,Italian_greyhound,0.136012,True,whippet,0.0601299,True
627,768596291618299904,Oakley,1.2,,Great_Pyrenees,0.729745,True,golden_retriever,0.237961,True,Labrador_retriever,0.0209033,True
628,768473857036525572,Chevy,1.1,,Labrador_retriever,0.73917,True,Chesapeake_Bay_retriever,0.246488,True,kelpie,0.00689234,True
629,768193404517830656,Gerald,0.8,doggo,lion,0.396984,False,ram,0.30085100000000004,False,cheetah,0.094474,False
630,767884188863397888,Tito,1.0,,coral_reef,0.32774000000000003,False,cliff,0.157182,False,lakeside,0.0488096,False
631,767754930266464257,Philbert,1.1,,vizsla,0.307794,True,fountain,0.14218499999999998,False,Chesapeake_Bay_retriever,0.113903,True
632,767500508068192258,Louie,1.2,,chow,0.483228,True,golden_retriever,0.16506300000000002,True,Norfolk_terrier,0.0601729,True
633,767191397493538821,None,1.3,doggo,patio,0.708665,False,boathouse,0.110056,False,pier,0.039532300000000006,False
634,767122157629476866,Rupert,1.3,,toy_poodle,0.873841,True,miniature_poodle,0.0591918,True,Irish_terrier,0.035306,True
635,766793450729734144,Rufus,1.0,,beagle,0.451697,True,basset,0.197513,True,bloodhound,0.07269860000000003,True
636,766693177336135680,Brudge,1.1,,Doberman,0.948355,True,vizsla,0.015031999999999997,True,Rhodesian_ridgeback,0.00963084,True
637,766423258543644672,Shadoe,0.9,,keeshond,0.995823,True,Pomeranian,0.00389721,True,Norwegian_elkhound,0.000253109,True
638,766313316352462849,Oscar,1.2,,toy_poodle,0.966896,True,miniature_poodle,0.0164243,True,cocker_spaniel,0.0102271,True
639,766069199026450432,Juno,1.2,,redbone,0.484855,True,beagle,0.4375270000000001,True,basset,0.0105854,True
640,766008592277377025,Angel,1.1,,Welsh_springer_spaniel,0.7281529999999999,True,basset,0.103842,True,Brittany_spaniel,0.06241430000000001,True
641,765719909049503744,Brat,1.2,,golden_retriever,0.969518,True,Labrador_retriever,0.0216961,True,Border_terrier,0.00207455,True
642,765669560888528897,Tove,1.2,,beagle,0.993333,True,Walker_hound,0.00290219,True,basset,0.00241518,True
643,765395769549590528,my,1.3,,Pembroke,0.509491,True,Cardigan,0.330401,True,Shetland_sheepdog,0.0388749,True
644,765371061932261376,Louie,1.1,pupper,golden_retriever,0.829456,True,Labrador_retriever,0.08937089999999999,True,kuvasz,0.0170275,True
645,765222098633691136,Gromit,1.0,,dalmatian,0.556595,True,whippet,0.151047,True,American_Staffordshire_terrier,0.0964355,True
646,764857477905154048,Aubie,1.2,,Bernese_mountain_dog,0.7920590000000001,True,Appenzeller,0.155034,True,EntleBucher,0.038373800000000007,True
647,764259802650378240,Kota,1.0,,German_shepherd,0.973677,True,malinois,0.025949700000000003,True,kelpie,0.000191568,True
648,763837565564780549,Alfie,1.1,,malamute,0.375098,True,jean,0.0693617,False,keeshond,0.0505276,True
649,763183847194451968,Clark,0.8,,miniature_poodle,0.354674,True,toy_poodle,0.338642,True,teddy,0.155828,False
650,763103485927849985,Belle,1.0,,seat_belt,0.685821,False,ice_bear,0.0815972,False,chow,0.0390848,True
651,762699858130116608,Leela,1.1,,kelpie,0.519047,True,German_shepherd,0.296069,True,dingo,0.0610053,False
652,762471784394268675,Glenn,1.2,,Samoyed,0.540276,True,standard_poodle,0.279802,True,toy_poodle,0.102058,True
653,762464539388485633,Buddy,1.2,,chow,0.999953,True,Tibetan_mastiff,2.33591e-05,True,dhole,3.01033e-06,False
654,762316489655476224,Scout,1.1,,African_grey,0.270468,False,Madagascar_cat,0.0761865,False,television,0.0333058,False
655,762035686371364864,None,1.4,,home_theater,0.06315180000000001,False,cash_machine,0.0466921,False,theater_curtain,0.0462768,False
656,761976711479193600,Shelby,1.2,,Labrador_retriever,0.475552,True,Chesapeake_Bay_retriever,0.082898,True,Staffordshire_bullterrier,0.048464,True
657,761745352076779520,None,1.1,,paddle,0.393118,False,canoe,0.17808800000000002,False,lakeside,0.0997126,False
658,761672994376806400,None,1.0,,gondola,0.318851,False,sea_lion,0.306525,False,pool_table,0.111565,False
659,761599872357261312,Sephie,1.1,,Gordon_setter,0.240427,True,Saluki,0.224269,True,Doberman,0.12972999999999998,True
660,761334018830917632,Bruce,1.0,,Norwegian_elkhound,0.8229360000000001,True,malinois,0.08615249999999999,True,German_shepherd,0.06333290000000001,True
661,761292947749015552,Bonaparte,1.1,,standard_poodle,0.6608930000000001,True,Samoyed,0.314886,True,miniature_poodle,0.00883383,True
662,761227390836215808,Albert,1.0,,cougar,0.306512,False,French_bulldog,0.280802,True,boxer,0.054523400000000014,True
663,761004547850530816,Bo,1.1,,golden_retriever,0.735163,True,Sussex_spaniel,0.064897,True,Labrador_retriever,0.0477037,True
664,760893934457552897,Wishes,1.1,doggo,Blenheim_spaniel,0.113992,True,cocker_spaniel,0.10578,True,borzoi,0.0739345,True
665,760656994973933572,Rose,1.1,,golden_retriever,0.760546,True,Labrador_retriever,0.232079,True,redbone,0.00287417,True
666,760641137271070720,Theo,1.2,,axolotl,0.132695,False,killer_whale,0.131113,False,sea_lion,0.06965199999999999,False
667,760539183865880579,Atlas,1.2,,Samoyed,0.988013,True,malamute,0.00451824,True,West_Highland_white_terrier,0.00118925,True
668,760521673607086080,None,1.2,doggo,,,,,,,,,
669,760290219849637889,Rocco,1.3,,Old_English_sheepdog,0.3022,True,Lhasa,0.258803,True,briard,0.1792,True
670,760190180481531904,Sadie,1.0,,balloon,0.917525,False,confectionery,0.0493291,False,maraca,0.017647799999999998,False
671,759943073749200896,None,1.2,pupper,,,,,,,,,
672,759923798737051648,None,1.0,,Labrador_retriever,0.324579,True,seat_belt,0.109168,False,pug,0.102466,True
673,759846353224826880,Kirby,1.1,,Sussex_spaniel,0.355395,True,vizsla,0.141094,True,otterhound,0.0921982,True
674,759793422261743616,Maggie,1.2,pupper,golden_retriever,0.985876,True,Labrador_retriever,0.00194777,True,kuvasz,0.00175174,True
675,759557299618865152,Emma,1.0,,golden_retriever,0.763333,True,Chesapeake_Bay_retriever,0.194251,True,Labrador_retriever,0.0122254,True
676,759447681597108224,Oakley,1.1,,kuvasz,0.223148,True,Bedlington_terrier,0.220731,True,teddy,0.181303,False
677,759446261539934208,None,1.0,,,,,,,,,,
678,759197388317847553,Luna,1.2,,kuvasz,0.5113409999999999,True,golden_retriever,0.07689910000000001,True,white_wolf,0.06326939999999999,False
679,759099523532779520,Toby,0.7,,Shetland_sheepdog,0.12903399999999998,True,kelpie,0.117508,True,Siberian_husky,0.106708,True
680,759047813560868866,Spencer,1.1,,Labrador_retriever,0.778546,True,bathing_cap,0.154254,False,golden_retriever,0.0249716,True
681,758854675097526272,Lilli,1.1,,barrow,0.974047,False,Old_English_sheepdog,0.0237914,True,komondor,0.0012463,True
682,758828659922702336,None,1.3,doggo,Chesapeake_Bay_retriever,0.480048,True,vizsla,0.264522,True,Weimaraner,0.12184,True
683,758740312047005698,Boston,1.2,,Chesapeake_Bay_retriever,0.848514,True,Labrador_retriever,0.110054,True,curly-coated_retriever,0.0252014,True
684,758474966123810816,Brandonald,1.1,,Pembroke,0.546145,True,Cardigan,0.2442,True,German_shepherd,0.100429,True
685,758467244762497024,None,1.1,,Labrador_retriever,0.4363770000000001,True,Chihuahua,0.113956,True,American_Staffordshire_terrier,0.0996891,True
686,758405701903519748,Odie,1.0,,Chesapeake_Bay_retriever,0.702954,True,laptop,0.0922775,False,notebook,0.0327268,False
687,758355060040593408,Corey,1.1,,Pembroke,0.987643,True,Cardigan,0.0121121,True,Siamese_cat,0.000117477,False
688,758099635764359168,None,1.3,,,,,,,,,,
689,758041019896193024,None,0.9,,bookshop,0.794272,False,Cardigan,0.0512653,True,Bernese_mountain_dog,0.0265963,True
690,757741869644341248,Leonard,1.0,,skunk,0.609715,False,Old_English_sheepdog,0.128899,True,Siberian_husky,0.0190761,True
691,757725642876129280,Beckham,1.1,,seat_belt,0.425176,False,Labrador_retriever,0.128128,True,Siamese_cat,0.0912411,False
692,757611664640446465,Cooper,1.2,,bluetick,0.829259,True,beagle,0.145358,True,Walker_hound,0.0195953,True
693,757400162377592832,None,1.3,,seat_belt,0.523926,False,golden_retriever,0.0878003,True,Tibetan_mastiff,0.07512669999999999,True
694,757393109802180609,None,1.0,doggo,Labrador_retriever,0.787125,True,Chesapeake_Bay_retriever,0.112676,True,Rottweiler,0.0480386,True
695,757354760399941633,Devón,0.8,,Italian_greyhound,0.914667,True,whippet,0.0477737,True,ice_lolly,0.0154768,False
696,756998049151549440,Oliver,1.1,,golden_retriever,0.678555,True,Labrador_retriever,0.072632,True,Border_terrier,0.049033,True
697,756939218950160384,Jax,1.2,pupper,golden_retriever,0.790371,True,cocker_spaniel,0.130268,True,Labrador_retriever,0.0646287,True
698,756651752796094464,Gert,1.1,,Pembroke,0.294808,True,kelpie,0.282301,True,Cardigan,0.112601,True
699,756526248105566208,None,1.3,doggo,geyser,0.991273,False,volcano,0.00467251,False,fountain,0.00123403,False
700,756303284449767430,None,1.1,,golden_retriever,0.981652,True,cocker_spaniel,0.006790300000000001,True,Labrador_retriever,0.00432451,True
701,756288534030475264,None,1.2,,conch,0.925621,False,French_bulldog,0.032492200000000006,True,tiger_cat,0.00667908,False
702,756275833623502848,None,1.0,puppo,Airedale,0.602957,True,Irish_terrier,0.0869808,True,bloodhound,0.08627649999999999,True
703,755955933503782912,None,1.2,pupper,Pekinese,0.596882,True,Maltese_dog,0.176478,True,Great_Pyrenees,0.0267753,True
704,755206590534418437,one,1.4,doggo,web_site,0.906673,False,printer,0.00860027,False,carton,0.00453319,False
705,755110668769038337,Watson,1.3,,Labrador_retriever,0.708974,True,golden_retriever,0.114314,True,Great_Pyrenees,0.0658134,True
706,754856583969079297,Winnie,1.1,,golden_retriever,0.8723850000000001,True,Labrador_retriever,0.0999631,True,cocker_spaniel,0.00605083,True
707,754747087846248448,Keith,1.2,,rotisserie,0.4714930000000001,False,cash_machine,0.250837,False,sliding_door,0.117872,False
708,754482103782404096,Milo,1.0,,tub,0.596796,False,bathtub,0.381098,False,shower_curtain,0.017628799999999997,False
709,754449512966619136,Dex,1.1,,beagle,0.858513,True,basset,0.0760119,True,English_foxhound,0.016245600000000002,True
710,754120377874386944,None,1.0,,chow,0.168909,True,Norfolk_terrier,0.129114,True,Pomeranian,0.120822,True
711,753655901052166144,None,1.0,,miniature_pinscher,0.456092,True,toy_terrier,0.153126,True,Italian_greyhound,0.144147,True
712,753420520834629632,None,1.1,doggo,balloon,0.267961,False,lakeside,0.0857637,False,rapeseed,0.0408089,False
713,753398408988139520,Scout,1.2,,whippet,0.163794,True,Italian_greyhound,0.157192,True,English_foxhound,0.142995,True
714,753375668877008896,Hank,0.8,,bluetick,0.36007100000000003,True,crutch,0.13481600000000002,False,tripod,0.0982066,False
715,753294487569522689,Ace,1.1,,chow,0.194773,True,monitor,0.102305,False,Siberian_husky,0.0868547,True
716,753039830821511168,None,1.3,,,,,,,,,,
717,753026973505581056,Tayzie,1.0,,Pembroke,0.868511,True,Cardigan,0.103708,True,Shetland_sheepdog,0.0181416,True
718,752932432744185856,Carl,1.2,,,,,,,,,,
719,752917284578922496,Grizzie,1.1,,German_shepherd,0.609283,True,malinois,0.35246,True,kelpie,0.016105200000000004,True
720,752682090207055872,None,1.0,doggo,German_shepherd,0.299966,True,Eskimo_dog,0.278355,True,Siberian_husky,0.17852,True
721,752660715232722944,None,1.0,,goose,0.339324,False,English_setter,0.0505118,True,basset,0.049093300000000006,True
722,752568224206688256,None,0.9,doggo,,,,,,,,,
723,752519690950500352,None,1.1,puppo,swing,0.999984,False,Labrador_retriever,1.00288e-05,True,Eskimo_dog,1.43447e-06,True
724,752334515931054080,None,0.8,doggo,Bedlington_terrier,0.399163,True,standard_poodle,0.08642489999999999,True,wire-haired_fox_terrier,0.07523110000000001,True
725,752173152931807232,Brody,1.2,,Labrador_retriever,0.527659,True,German_shepherd,0.174765,True,Chihuahua,0.0455254,True
726,751950017322246144,Lola,1.3,pupper,,,,,,,,,
727,751937170840121344,Ruby,1.1,,Lakeland_terrier,0.4241680000000001,True,teddy,0.260562,False,golden_retriever,0.127432,True
728,751830394383790080,Tucker,1.2,,chow,0.703569,True,Pomeranian,0.0766367,True,Siamese_cat,0.0459591,False
729,751793661361422336,Fred,1.1,,,,,,,,,,
730,751598357617971201,Toby,1.3,,toy_poodle,0.757756,True,miniature_poodle,0.0351495,True,Scottish_deerhound,0.027698200000000003,True
731,751538714308972544,Max,1.0,,Labrador_retriever,0.516257,True,golden_retriever,0.210839,True,dingo,0.162022,False
732,751456908746354688,None,1.2,pupper,golden_retriever,0.714409,True,Afghan_hound,0.06616260000000003,True,chow,0.0284126,True
733,751251247299190784,Gilbert,1.0,,Walker_hound,0.178852,True,German_short-haired_pointer,0.115752,True,English_foxhound,0.113796,True
734,751205363882532864,None,1.2,,Labrador_retriever,0.947164,True,Chesapeake_Bay_retriever,0.020596700000000003,True,golden_retriever,0.0165792,True
735,751132876104687617,Cooper,1.0,puppo,Labrador_retriever,0.92939,True,Chesapeake_Bay_retriever,0.0382535,True,golden_retriever,0.0076102,True
736,750868782890057730,Milo,1.1,pupper,toy_poodle,0.912648,True,miniature_poodle,0.0350592,True,seat_belt,0.0263756,False
737,750719632563142656,Meyer,1.2,,Pembroke,0.972587,True,Cardigan,0.0147717,True,basenji,0.00579803,True
738,750506206503038976,Malcolm,0.8,pupper,American_black_bear,0.219166,False,lesser_panda,0.214715,False,titi,0.0916851,False
739,750429297815552001,Arnie,1.2,,golden_retriever,0.964929,True,Labrador_retriever,0.0115837,True,refrigerator,0.00749862,False
740,750383411068534784,Zoe,0.9,pupper,Border_collie,0.672791,True,collie,0.270188,True,papillon,0.0345039,True
